No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
51437	C000-298-72A	-		Aliphatic carboxylic acid (C8-24) mono-ester of propylene glycol
51438	C000-224-62A	-		Aliphatic carboxylic acid (C=14-20) ester of N-hydroxyethyl aliphatic cabox- amide (C=14-20)
51439	C000-773-21A	-		Aliphatic carboxylic acid (C=18) ester of alkane (C=50-60) polyol
51440	C000-298-61A	-		Aliphatic carboxylic acid (C=3-24) ester of trimethylolalkane (C=2-3)
51441	C000-224-40A	-		Aliphatic carboxylic acid (C=4-12) diester of 2-methyl-2-propylpropanediol
51442	C000-291-01A	-		Aliphatic carboxylic acid (C=6-24) mono (or di) ester of alkylene glycol(C=4-24)
51443	C000-298-49A	-		Aliphatic carboxylic acid (C=8-24) ester of ethylene glycol
51444	C000-172-92A	-		Aliphatic carboxylic acid (C=8-24) mono (or di)-ester of triethanolamine
51445	C000-702-06A	-		"Aliphatic dibasic acid [maleic acid or alkenylsuccinic acid (C=18-24)] ester of [polycondensation products of polyoxyalkylene(C=2-3)alkyl(C=4,8,12)phenyl ether / formaldehyde]"
51446	C000-267-93A	-		Aliphatic dicarboxylic acid (C4-8) dialkyl (C1-4) carbitol
51447	C000-267-71A	-		Aliphatic dicarboxylic acid (C=9-13)
51448	C000-299-30A	-		Aliphatic monocarboxamide (C6-24)
51449	C000-290-87A	-		Aliphatic monocarboxylic acid (C 5-24) tetraester of pentaerythritol
51450	C000-291-23A	-		Aliphatic monocarboxylic acid (C4-12) tetraester of pentaerythritol
51451	C000-289-93A	-		"Aliphatic monocarboxylic acid (C6-28) light metal salt (Na,K,Li,Ba,Mg,Ca)"
51452	C000-290-10A	-		"Aliphatic monocarboxylic acid (C=6-28) salt (Pb, Cu, Mn, Zn, Zr, Ce, Cd, Sn, Sr, Co)"
51453	C000-290-21A	-		"Aliphatic monocarboxylic acid (C=7-23) salt (Al, Fe)"
51454	C000-008-77A	-		Aliphatic monocarboxylic acid lanolin alcohol ester
51455	C000-158-65A	-		Aliphatic phosphonic acid ester
51456	C000-452-54A	-		Aliphatic saturated monocarboxylic acid (C4-12) tetraester of diglycerin
51457	C000-286-75A	-		Aliphatic unsaturated alcohol (C=9-24)
51458	C000-268-28A	-		"Aliphatic unsaturated monocarboxylic acid ester of polyhydric alcohol(polyhydric alcohol is C 3-10 and contains 2-4 hydroxy groups, and aliphaticunsaturated monocarboxylic acid is C3-4)"
51459	C000-168-57A	-		"Alkali alkyl siliconate [alkyl (C1-20),alkali (Na,K)]"
51460	C000-250-29A	-		"Alkali salts (Li, Na, K) of acetylaminomethoxy-benzenesulfinic acid"
51461	C000-253-81A	-		"Alkali salts (Li,Na,K) of phenolsulfonic acid"
51462	C000-289-48A	-		Alkanal(C=4-19)
51463	C000-418-09A	-		"Alkane (C 2-6) or dimer (C 36) diamine-[Alkanoic acid (C 2-22) or alkenoicacid (C 16-22),alkanedicarboxylic acid (C 4-12) or dimer acid (C 36)]polycondensate"
51464	C000-156-38A	-		"Alkane (C 8-30) mono (or di) sulfonic acid salt (Na,K,Ca)"
51465	C000-295-43A	-		Alkane (C2-6) diol-Tris [hydroxyalkyl (C 2-3)] isocyanurate - Isophthalicacid-Terephthalic acid polycondensate
51466	C000-377-78A	-		Alkane (C=5-22) diol
51467	C000-684-11A	-		"Alkane polyol [diol (C 2-8),glycerin or sorbitol] esterified with boric acidpartially esterified with alkyl (or alkenyl) (C 1-24) polyoxyalkylene, andits K,Na or Ca salt"
51468	C000-375-41A	-		Alkane(C=10-29)
51469	C000-365-48A	-		"Alkanedicarboxylic acid (C 2-12),dimer acid (C 36) orpolybutadienedicarboxylic acid modified by diglycidylesterification withepichlorohydrin or 2-methylepichlorohydrin"
51470	C000-268-73A	-		Alkanediol (C8-26) diacrylate
51471	C000-558-27A	-		"Alkanoic acid (C=2,8)-esterified alkylenedicarboxylic acid (C=4-6)-cross-linked starch (including starch hydrolysate and oxidezed starch)"
51472	C000-036-94A	-		"Alkanoic acid (C=2,8)-esterified citric acid-cross-linked starch (including starch hydrolysate and oxidized starch)"
51473	C000-036-83A	-		"Alkanoic acid (C=2,8)-esterified hydroxypropyl-cross-linked starch (including starch hydrolysate and oxidized starch)"
51474	C000-289-71A	-		Alkanoic acid (C=4-30)
51475	C000-291-45A	-		Alkanoic acid ester (C2-9) of alkylene glycol (C2-3)
51476	C000-377-56A	-		Alkanol(C=5-38)
51477	C000-560-24A	-		Alkanolamine fatty acid (C=8-24) ester alkylene oxide adduct
51478	C000-039-90A	-		"Alkanoyl (or alkenoyl) (C 8-24) aminopolyoxyethylene phosphate,and its Na,K or Ca salt"
51479	C000-268-17A	-		Alkanoyl (or alkenoyl) (C8-24) aminopropyldimethyl-2'-hydroxyethylammonium salt
51480	C000-386-46A	-		"Alkanoyl (or alkenoyl, C8-24)aminoalkyldi(polyoxyalkylene, C2-4)hydroxyalkyl(C1-4)ammonium salt"
51481	C000-386-24A	-		"Alkanoyl (or alkenoyl, C8-24)aminoethylalkyl (or alkenyl, C8-24) beta-hydroxyethyl glycidyl ammonium halide"
51482	C000-290-32A	-		Alkanoyl(C=3-18) chloride
51483	C000-668-35A	-		Alkanoyl(C=8-18) polyalkylenepolyamine silic acid amide
51484	C000-375-74A	-		Alkene(C=10-50)
51485	C000-306-19A	-		"Alkenyl (C 20-28) succinic acid alkali metal salt (Na,K)"
51486	C000-551-89A	-		"Alkenyl (C 4-18) succinic acid polyalkylene (C 2,3,6)-polyaminoamide"
51487	C000-300-06A	-		Alkenyl (C2-20) ester of sulfurized alkenylmonocarboxylic acid (C5-23)
51488	C000-305-95A	-		"Alkenyl (C20-28) succinic acid alkalimetal alkanol (C2-3) amine salt (Na,K)"
51489	C000-305-62A	-		Alkenyl (C20-28) succinic acid alkanol-amine (C2-3) salt
51490	C000-385-22A	-		Alkenyl (C40-100) succin-N-dialkyl (C8-30) amidoic acid alkyl (C8-30) ester
51491	C000-226-22A	-		Alkenyl (C8-50) succinic acid monoalkyl [or alkenyl(C8-24)] amide
51492	C000-267-37A	-		Alkenyl (C8-50) succinic anhydride
51493	C000-298-27A	-		Alkenyl (C9-18) alkanoate (C1-6)
51494	C000-165-40A	-		"Alkenyl (dialkylketoxime) silane [alkenyl (C2-3),alkyl(C1-2)]"
51495	C000-175-43A	-		"Alkenyl (omega-alkoxypolyethyleneoxy) silane [alkenyl (C2-4),alkyl(C1-4)]"
51496	C000-170-98A	-		Alkenyl alcohol (C=5-8)
51497	C000-289-82A	-		Alkenyl monocarboxylic acid (C=5-23)
51498	C000-167-99A	-		Alkenyl(C=1-4)alkoxy(C=1-4) silane
51499	C000-173-83A	-		Alkenyl(C=1-50)-substituted succinic acid
51500	C000-173-05A	-		Alkenyl(C=10-24) succin-N-dialkyl(C=10-22)-amidoic acid
51501	C000-368-22A	-		"Alkenyl(C=14-16) succinic acid monoester of polyethylene glycol monoalkyl(C=12, 20-34) ether"
51502	C000-736-92A	-		"Alkenyl(C=2-3) dicarboxylic acid-Alkylene(C=2-8) glycol oligoester,and theoligoester with its terminals modified with alkanols (C=6-13)"
51503	C000-257-90A	-		Alkenyl(C=3-6) anthranilate
51504	C000-224-84A	-		Alkenyl(C=30-200) propionic acid tetraethylenepentaimide
51505	C000-298-83A	-		"Alkenyl(C=6-24) alkanoate (or alkenoate, C=11-24)"
51506	C000-225-97A	-		Alkenyl(C=8-18) succinic acid mono (diethanolamide)
51507	C000-226-11A	-		"Alkenyl(C=8-50) succinic acid monoester of 12-hydroxystearic acid or saltthereof (Na, K, Ca)"
51508	C000-226-33A	-		Alkenyl(C=8-50)succinic acid monorosinamide
51509	C000-269-08A	-		Alkoxy (C6-18) polyoxyalkylene (C2-3) glycol methacrylate
51510	C000-023-39A	-		Alkoxy (or alkenyl) (C8-24) alkylene (C1-5)-dialkyl (C1-4)-benzyl-ammonium salt
51511	C000-356-47A	-		Alkoxy(C=1-2) carbamoylphenyl-(1-azo-1)-naphthol-(2)-3-carboxylic acidalkyl(C=1-2)-anilide
51512	C000-147-93A	-		Alkoxy(C=4-8) chloroplatinic acid
51513	C000-167-33A	-		Alkoxysilane [alkyl (C1-20)]
51514	C000-421-31A	-		Alkyl (C 1) piperazine-Dipiperazylpropane-Alkanedicarboxylic acid (C 4-12)- Dimer acid (C 36) polycondensate
51515	C000-576-63A	-		Alkyl (C 1-8) acrylate-Alkyl (C 1-8) methacrylate-Trialkoxy (C1-8)silylalkyl (C 1-6) acrylate-Trialkoxy (C 1-8) silylalkyl (C 1-6)methacrylate copolymer
51516	C000-535-70A	-		Alkyl (C 1-8) methacrylate-Trialkoxy (C 1-8) silylalkyl (C 1-6) methacrylatecopolymer
51517	C000-696-74A	-		Alkyl (C 3-18) amine-(Alkylene (C 2-6) diamine or dimer (C 36) diamine)-[Alkanedicarboxylic acid (C 4-12) or dimer acid (C 36)] polycondensate
51518	C000-459-81A	-		"Alkyl (C 6-14) phenyl polyoxyethylene phosphite,and its Na,K or Ca salt"
51519	C000-665-39A	-		"Alkyl (C 6-14) phenylpolyoxyethylene alkyl (C 1-5)-carboxylic acid salt(Na,K,Ca)"
51520	C000-428-57A	-		Alkyl (C0-4) benzenepoly (n=1-4) carboxylic acid-Alkyl or alkenyl (C1-40)poly (n=1-6) alcohol polycondensate
51521	C000-445-13A	-		"Alkyl (C0-4) benzenepoly (n=1-4) carboxylic acid-Alkyl or alkenyl (C1-40)poly (n=1-6) alcohol-[Poly (n=1-2) alkyl (C1-0) benzenealkyl (C1-0) poly(n=1-2)-isocyanate,alkyl or cycloalkyl (C6-13 each) poly (n=1-2)-isocyanate]polycondensate"
51522	C000-154-90A	-		Alkyl (C1-2) ricinoleate
51523	C000-166-86A	-		Alkyl (C1-20) chlorosilane
51524	C000-155-81A	-		Alkyl (C1-4) cyanoacetate
51525	C000-155-70A	-		Alkyl (C1-6) ester of sulfurized alkyl (C5-23) monocarboxylic acid
51526	C000-326-48A	-		Alkyl (C1-6) furan-1-carboxylate
51527	C000-020-22A	-		Alkyl (C10-20) naphthenic acid alkanol (C10-18) ester
51528	C000-259-61A	-		Alkyl (C14-18) oxybenzoyl fluoride
51529	C000-011-43A	-		"Alkyl (C15-25) naphthenic acid salt (K,Ca)"
51530	C000-281-86A	-		Alkyl (C3-4) cyclopentenylacetate
51531	C000-383-51A	-		"Alkyl (C4-10, or allyl) butane-1,2,3-tricarboxylate"
51532	C000-252-12A	-		Alkyl (C4-9) benzyl phthalate
51533	C000-343-60A	-		Alkyl (C5-10) phenol-Formaldehyde polycondensate modified by bromination
51534	C000-160-39A	-		Alkyl (C6-18) phenylenediamine-alkyl (C6-18) phenylglycidylether adduct
51535	C000-284-04A	-		Alkyl (C8-12)(or alkyl (C8-12) phenyl) cyclohexylphenyl phosphite
51536	C000-268-51A	-		Alkyl (C8-18) acrylate
51537	C000-158-10A	-		Alkyl (C8-18) phosphite
51538	C000-216-29A	-		Alkyl (C8-18) xylylenebis (trimethylammonium chloride)
51539	C000-495-63A	-		"Alkyl (C8-22) diethanolamide dicarbox-ylic acid (azeraic acid, itaconicacid, sebacic acid) ester"
51540	C000-215-61A	-		"Alkyl (H, C1) phenylenediamine-alkyl (C4-18) glycidylether adduct"
51541	C000-215-72A	-		"Alkyl (H, C1)-o-(or m-) phenylenediamine styreneoxide adduct"
51542	C000-166-20A	-		"Alkyl (alkylphenyl, C=8-20) polyoxyethylene phosphate"
51543	C000-167-66A	-		"Alkyl (omega-alkoxy-poly(2-4)ethyleneoxy)-silane [alkyl(C1-6), alkoxy(C1-8)]"
51544	C000-562-40A	-		"Alkyl (or alkenyl) (C 1-24) polyoxyalkylene phosphate,and its Na,K or Casalt"
51545	C000-643-95A	-		Alkyl (or alkenyl) (C 4-32) carbamoylmethyl di(polyoxyalkylene) ammonium
51546	C000-642-15A	-		Alkyl (or alkenyl) (C 8-24) aldehyde di (polyoxyalkylene) acetal (n=1-200)
51547	C000-040-06A	-		"Alkyl (or alkenyl) (C 8-24) aminopolyoxyethylene phosphate,and its Na,K orCa salt"
51548	C000-654-56A	-		"Alkyl (or alkenyl) (C 8-24) polyoxyethylene poly (n=2-20)-phosphate,andits Na or K salt"
51549	C000-783-80A	-		"Alkyl (or alkenyl) (C 9-24) polyoxyethylene phosphite,and its Na,K or Casalt"
51550	C000-270-69A	-		Alkyl (or alkenyl) (C17-23) ketene dimer
51551	C000-122-97A	-		Alkyl (or alkenyl) (C8-24) biguanidine-Alkylene (C2-4) oxide adduct
51552	C000-551-78A	-		Alkyl (or alkenyl) (C=30-200) succinic acid polyalkylene(C=2-10) polyimide
51553	C000-366-17A	-		Alkyl (or alkenyl) (C=8-18) polyoxyalkylene glycidyl ether
51554	C000-562-06A	-		"Alkyl (or alkenyl) (C=8-24) polyoxyalkylenealkyl(C=1-5) carboxylic acid salt (K,Na,Ca)"
51555	C000-760-66A	-		Alkyl (or alkenyl) methacrylate-Di (hydroxyalkyl) aminoalkylmethacrylatecopolymer
51556	C000-738-96A	-		"Alkyl (or alkenyl, C 1-8) methacrylate-N,N,N-Trialkyl (C 1-5) ammonioalkyl(C 1-8) methacrylate-N,N-Dimethylolacrylamide copolymer"
51557	C000-299-07A	-		"Alkyl (or alkenyl, C 6-24) aliphatic carboxylate (C25-40)"
51558	C000-549-60A	-		"Alkyl (or alkenyl, C=1-24 or H) ammonium salt of alkanoylated (or alkenoylated, C=6-24) [alkyl (or alkenyl, C=1-24)polyalkylenepolyamine]"
51559	C000-166-42A	-		"Alkyl (or alkenyl, C=3-24) phosphate"
51560	C000-377-23A	-		"Alkyl (or alkenyl, at least one of the alkyl or alkenyl groups is C8-24,others are C1-5) amine oxide"
51561	C000-289-60A	-		"Alkyl (or alkenyl,C6-24) vinyl ether"
51562	C000-265-22A	-		"Alkyl (or alkenyl,C9-22) naphthalene"
51563	C000-241-51A	-		"Alkyl (or alkenyl,H,C1-18) phenyl-2-alkyl (H,C1)-glycidylether"
51564	C000-654-45A	-		Alkyl (or alkylene) (C 8-24) polyoxyalkylene polyoxyethylene phosphate
51565	C000-158-43A	-		Alkyl acid phosphate amine salt
51566	C000-294-41A	-		Alkyl acrylate-Acrylamide copolymer
51567	C000-234-09A	-		Alkyl acrylate-Acrylamide-Styrene copolymer
51568	C000-292-81A	-		Alkyl acrylate-Alkoxyalkyl acrylate copolymer
51569	C000-339-14A	-		Alkyl acrylate-Alkyl methacrylate Methacryloyloxyalkyldialkylamine copolymer
51570	C000-370-85A	-		"Alkyl acrylate-Alkyl methacrylate copolymer (Substances not requiring notification is limited to the following: Copolymer of methyl acrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.))"
51571	C000-339-36A	-		Alkyl acrylate-Alkyl methacrylate-2-Hydroxy-3-methacryloyloxypropyltrialkylammonium chloride copolymer
51572	C000-096-47A	-		Alkyl acrylate-Alkyl methacrylate-2-Methacryloyloxy-1-hydroxypropylaminotrimethylammonium chloride copolymer
51573	C000-337-98A	-		Alkyl acrylate-Alkyl methacrylate-Acrylamide copolymer
51574	C000-688-20A	-		Alkyl acrylate-Alkyl methacrylate-Acrylamide-N-Butoxymethylacrylamidecopolymer
51575	C000-337-32A	-		Alkyl acrylate-Alkyl methacrylate-Alkyl maleate copolymer
51576	C000-337-65A	-		Alkyl acrylate-Alkyl methacrylate-Butoxymethylacrylamide copolymer
51577	C000-340-97A	-		Alkyl acrylate-Alkyl methacrylate-Dimethylaminoethyl methacrylate-N-Alkylolacrylamide copolymer
51578	C000-336-74A	-		Alkyl acrylate-Alkyl methacrylate-Ethylene glycol dimethacrylate copolymer
51579	C000-340-08A	-		Alkyl acrylate-Alkyl methacrylate-Glycidyl methacrylate Acrylamidecopolymer
51580	C000-345-31A	-		Alkyl acrylate-Alkyl methacrylate-Glycidyl methacrylate Styrene copolymer
51581	C000-338-34A	-		Alkyl acrylate-Alkyl methacrylate-Glycidyl methacrylate copolymer
51582	C000-291-90A	-		Alkyl acrylate-Alkyl methacrylate-Hydroxyalkyl methacrylate copolymer
51583	C000-339-70A	-		Alkyl acrylate-Alkyl methacrylate-Hydroxyalkyl methacrylate copolymer
51584	C000-345-42A	-		Alkyl acrylate-Alkyl methacrylate-Hydroxyalkyl methacrylate-Glycidylmethacrylate-Styrene copolymer
51585	C000-340-86A	-		Alkyl acrylate-Alkyl methacrylate-Hydroxyalkyl methacrylate-N-Butoxyacrylamide copolymer
51586	C000-339-25A	-		"Alkyl acrylate-Alkyl methacrylate-N,N-Dimethylaminoalkyl methacrylatecopolymer"
51587	C000-337-76A	-		Alkyl acrylate-Alkyl methacrylate-N-Alkylolacrylamide copolymer
51588	C000-222-35A	-		"Alkyl acrylate-Alkyl methacrylate-Styrene copolymer (Substances not requiring notification is limited to the following: Copolymer of butyl acrylate / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.))"
51589	C000-338-23A	-		Alkyl acrylate-Alkyl methacrylate-omega-Hydroxyalkyl methacrylatecopolymer
51590	C000-234-10A	-		Alkyl acrylate-Alkylolacrylamide-Styrene copolymer
51591	C000-294-52A	-		Alkyl acrylate-Diacetoneacrylamide copolymer
51592	C000-302-77A	-		Alkyl acrylate-Dialkyl fumarate copolymer
51593	C000-292-70A	-		Alkyl acrylate-Dialkylamino acrylate copolymer
51594	C000-222-80A	-		Alkyl acrylate-Dimethylaminoalkyl methacrylate-Styrene copolymer
51595	C000-371-10A	-		Alkyl acrylate-Ethylene glycol dimethacrylate copolymer
51596	C000-223-04A	-		Alkyl acrylate-Glycidyl methacrylate-Styrene copolymer
51597	C000-294-29A	-		Alkyl acrylate-Hydroxyalkyl acrylate copolymer
51598	C000-370-74A	-		Alkyl acrylate-Hydroxyalkyl methacrylate copolymer
51599	C000-338-12A	-		Alkyl acrylate-Hydroxyalkyl methacrylate-N-Alkylolacrylamide copolymer
51600	C000-222-46A	-		Alkyl acrylate-Hydroxyalkyl methacrylate-Styrene copolymer
51601	C000-336-96A	-		"Alkyl acrylate-Methacrylic acid poly (not more than 100)-oxyethylene glycol monoester-Alkyl acid (and the light metal salt) copolymer (Na,K,Ca)"
51602	C000-371-09A	-		Alkyl acrylate-Poly (1-18) alkylene glycol methacrylate copolymer
51603	C000-220-53A	-		"Alkyl acrylate-Styrene (or alpha-Methylstyrene) copolymer (Substances not requiring notification is limited to the following: Copolymer of butyl acrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.))"
51604	C000-716-18A	-		Alkyl acrylate-Trimethylolpropane methacrylic acid triester-Acrylamidecopolymer
51605	C000-336-85A	-		Alkyl acrylate-omega-Hydroxyalkyl acrylate-Alkyl methacrylate copolymer
51606	C000-292-03A	-		Alkyl acrylate-omega-Hydroxyalkyl methacrylate copolymer
51607	C000-503-22A	-		"Alkyl esterized (C=1-4,8-18) copolymer of maleic anhydride / styrene"
51608	C000-158-87A	-		Alkyl hydrogen phosphate
51609	C000-760-77A	-		"Alkyl methacrylate-(Methacryloyloxyalkyl) di (alkyl) (hydroxyalkyl)ammonium halide (Cl,Br) copolymer"
51610	C000-598-18A	-		"Alkyl methacrylate-2-Hydroxyethyl methacrylate-N,N-Dimethylaminoethylmethacrylate copolymer modified with sodium monochloroacetate"
51611	C000-335-94A	-		Alkyl methacrylate-Glycidyl methacrylate copolymer
51612	C000-336-29A	-		Alkyl methacrylate-Hydroxyalkyl methacrylate copolymer
51613	C000-096-69A	-		Alkyl methacrylate-Hydroxyalkyl methacrylate-Bisalkoxyalkyl itaconatecopolymer
51614	C000-222-13A	-		Alkyl methacrylate-Hydroxyalkyl methacrylate-Styrene copolymer
51615	C000-338-78A	-		Alkyl methacrylate-Methacrylic acid poly (not more than 100) alkylene glycolester-Trialkylammonioalkyl methacrylate copolymer halide (Br or Cl)
51616	C000-339-47A	-		Alkyl methacrylate-Methacryloyloxyalkyl (trialkyl) ammonium methylsulfate-Acrylamide copolymer
51617	C000-335-83A	-		Alkyl methacrylate-Methacryloyloxyalkyldialkylamine copolymer
51618	C000-222-91A	-		"Alkyl methacrylate-Monoalkyl maleate light metal salt-Styrene copolymer(Li,Na,K,Mg,Ca,Al)"
51619	C000-610-23A	-		Alkyl methacrylate-N-Alkylvinylpyridinium halide (Br or Cl) copolymer
51620	C000-096-58A	-		"Alkyl methacrylate-N-Methylolacrylamide-2-Methacryloyloxyalkyltrialkylammoniumtoluene halide (Br,Cl) copolymer"
51621	C000-220-31A	-		"Alkyl methacrylate-Styrene copolymer (Substances not requiring notification is limited to the following: Copolymer of methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.))"
51622	C000-346-22A	-		Alkyl methacrylate-Styrene-alpha-Methylstyrene copolymer
51623	C000-370-41A	-		Alkyl methacrylate-Vinylpyrrolidone copolymer
51624	C000-346-33A	-		Alkyl methacrylate-alpha-Methylstyrene copolymer
51625	C000-291-89A	-		Alkyl methacrylate-omega-Hydroxyalkyl methacrylate copolymer
51626	C000-428-80A	-		"Alkyl or alkenyl (C 1-21, 34 each) poly (n=1-2) carboxylic acid - Alkyl oralkenyl (C 1-40) poly (n=1-6)alcohol polycondensate"
51627	C000-428-91A	-		"Alkyl or alkenyl (C 1-21, 34 each) poly (n=1-2) carboxylic acid - Alkyl(C0-4) benzenepoly (n=1-4) carboxylic acid - Alkyl or alkenyl(C 1-40) poly (n= 1-6) alcohol polycondensate"
51628	C000-375-07A	-		"Alkyl or alkenyl (C 1-8 each) poly (n=1-6) alcohol-esterified [(Rosin,Polymerized rosin,Disproportionated rosin,Hydrogenated rosin)-alpha,beta-Substituted ethylene (alpha-substituent:carboxyl,beta-substituent:hydrogen,methyl or carboxyl) adduct]"
51629	C000-695-50A	-		Alkyl or alkenyl (C 6-14) phenoxypolyoxyethylene [dialkyl (C 1-4)benzylammonoalkyl (C 1-5) carboxylic acid] ester salt
51630	C000-420-73A	-		"Alkyl or alkenyl(C1-21,34each)poly(n=1-2)carboxylic acid-Alkyl(C0-4)benzenepoly(n=1-4)carboxylic acid-(Bisphenol A -beta-alkyl(C0-1)epichlorohydrin)polycondensate"
51631	C000-495-85A	-		"Alkyl(C1-4)ester of addition product of maleic acid(or fumaric acid)to fatty acid(C8-24)(or tall oil),and its salt(Na,K,Ca)"
51632	C000-188-75A	-		Alkyl(C1-4)quinoline
51633	C000-372-90A	-		Alkyl(C2-4) phenol-Formaldehyde polycondensate
51634	C000-372-78A	-		"Alkyl(C2-4)phenol-Tung oil-(Phenol,cresol or dimethylphenol)-Formaldehyde polycondensate"
51635	C000-419-67A	-		"Alkyl(C8-18)or alkyl(C8,9)phenylalpha-(4-oxyphenyl)-p-cumylphenylpentaerythritol diphosphite"
51636	C000-108-15A	-		Alkyl(C8-20)amine-distillation residue
51637	C000-298-94A	-		Alkyl(C=1-12) aliphatic carboxylate (C=9-24)
51638	C000-267-60A	-		Alkyl(C=1-13) adipate
51639	C000-289-59A	-		Alkyl(C=1-16) methyl ketone
51640	C000-547-55A	-		Alkyl(C=1-2) cellulose
51641	C000-356-58A	-		Alkyl(C=1-2) nitrophenyl-(1-azo-1)-naphthol-(2)-3-carboxylic acidchloroanilide
51642	C000-287-88A	-		Alkyl(C=1-20)-3-aminopropyl ether
51643	C000-252-67A	-		Alkyl(C=1-22) hydroxybenzoate
51644	C000-182-95A	-		Alkyl(C=1-25) glucoside
51645	C000-550-10A	-		"Alkyl(C=1-4) (or hydroxyethyl, benzyl) quaternary ammonium salt of condensation products of polyalkylenepolyamine / alpha-methylstyrene / pentene / maleic acid"
51646	C000-157-41A	-		Alkyl(C=1-4) chlorocarbonate
51647	C000-174-74A	-		Alkyl(C=1-4) cyanoacrylate
51648	C000-286-97A	-		Alkyl(C=1-4) ethanolamine
51649	C000-242-08A	-		Alkyl(C=1-4)-aminophenol
51650	C000-343-48A	-		"Alkyl(C=1-6) phenylcycloalkyl (norbornyl, methylcyclohexyl or endo-methylene-methyldecahydronaphthyl)carboxylic acid salts (Na,K,Ca)"
51651	C000-368-77A	-		Alkyl(C=10-14) polyoxyethylenephosphonic acid bis[alkyl(C=10-14)polyoxyethylene] ester
51652	C000-171-89A	-		Alkyl(C=13-24)aliphatic carboxylate (C=11-24)
51653	C000-038-32A	-		Alkyl(C=2-18) ester of collagen hydrolysate
51654	C000-482-31A	-		"Alkyl(C=3-20), phenyl or diphenyl substituted alkane [or alkene (C=3-20)]dicarboxylic acid diamide"
51655	C000-482-20A	-		"Alkyl(C=3-20), phenyl or diphenyl urea"
51656	C000-252-23A	-		Alkyl(C=3-7) benzoic acid
51657	C000-240-71A	-		"Alkyl(C=4-12) phenolate (Ba, Cd, Ca)"
51658	C000-117-72A	-		Alkyl(C=50-150 mixture)naphthalene-1-sulfonic acid sodium salts
51659	C000-253-47A	-		Alkyl(C=6-20) benzenesulfonic acid
51660	C000-171-34A	-		Alkyl(C=8-18) glycidyl ether
51661	C000-129-79A	-		Alkyl(or alkenyl)(C 8-24)quinolinium
51662	C000-130-41A	-		Alkyl(or alkenyl)(C3-18)amine/Formaldehyde condensate
51663	C000-374-61A	-		"Alkyl-or alkenyl (C 1-8 each) poly (m=1-6) alcohol-esterified rosin,polymerized rosin,disproportionated rosin,or hydrogenated rosin"
51664	C000-292-47A	-		Alkylacetalized polyvinyl alcohol
51665	C000-166-97A	-		"Alkylalkenylchlorosilane [alkyl (C1-3),alkenyl (C2-3)]"
51666	C000-174-85A	-		Alkylalkoxyacetoxysilane
51667	C000-167-55A	-		"Alkylalkoxysilane [alkyl (C1-6),alkoxy (C1-22)]"
51668	C000-087-80A	-		Alkylamine(C1-2)petroleum sulfonate
51669	C000-294-07A	-		Alkylamine-modified {Isobutylene-Maleic acid (anhydride) copolymer}
51670	C000-549-71A	-		Alkylated (or alkenylated) (C 1-24) or unmodified polyalkylenepolyamine
51671	C000-174-18A	-		Alkyldimethylbetaine
51672	C000-695-83A	-		Alkylene (C 1-8) dicarboxylic acid-Alkylene (C 2-8)-diamine-Epichlorohydrin polycondensate
51673	C000-695-94A	-		Alkylene (C 1-8) dicarboxylic acid-Methylenebisaniline-Formaldehyde-Fattyacid (C 1-18) polycondensate
51674	C000-418-10A	-		Alkylene (C 2-6) or dimer (C 36) diamine-[Alkanedicarboxylic acid (C 4-12)or dimer acid (C 36)]-Bishydroxyphenylcarboxylic acid (C 4-5) polycondensate
51675	C000-283-02A	-		"Alkylene (C2-12) bis (4, 5-epoxy-2-glycidyloxycarbonylcyclohexylcarbonyloxide)"
51676	C000-282-99A	-		"Alkylene (C2-15) bis {4, 5-epoxy-2-alkyl (C4-13)-oxycarbonylcyclohexylcarbonyl oxide}"
51677	C000-163-79A	-		Alkylene (C2-3) bishalo (Br or Cl) alkyl (C2-3)-phosphonate
51678	C000-163-24A	-		Alkylene (C2-3)bis[halo(Br or Cl) alkyl (C2-3)-phosphonopropionamide]
51679	C000-163-91A	-		Alkylene (C2-4) bis [bishalo (bromo or chloro)-alkyl (C2-3) phosphate]
51680	C000-031-94A	-		"Alkylene (C2-4) glycol N-alkanoyl (or alkenoyl)(C8-22) amino acid (glutamic acid, glycine,beta-alanine) mono (or di) ester"
51681	C000-156-50A	-		"Alkylene (C2-5)-alpha,omega-disulfonyl chloride"
51682	C000-246-39A	-		Alkylene (C2-8) glycol bis [trimellitic acid dialkyl (C1-10) ester]
51683	C000-173-72A	-		"Alkylene (or alkenylene) (C=14,18) dicarboxylic acid dialkyl(C=1-8) ester"
51684	C000-288-02A	-		Alkylene glycol diglycidyl ether (C2-12)
51685	C000-154-23A	-		"Alkylene(C2-3) bis[haloalkyl (Br or Cl, C2-3)] hydrogen phosphite"
