No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
980	C032-410-12A	-		Copolymer of ethyl acrylate / 2-ethylhexyl acrylate / styrene / hydroxyphosphorylbis(oxyethylene) dimethacrylate / 2-(phosphonooxy)ethyl methacrylate / 2-methylidenesuccinic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
981	C032-410-23A	-		Polyaddition products of 2-aminoethanol / (reaction products of chloromethyloxirane and polycondensation products of phenol / formaldehyde) / 4,4'-(propane-2,2-diyl)diphenol / 2,2'-[(propane-2,2-diyl)bis(4,1-phenyleneoxymethylene)]dioxirane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 5% or less, and the polymer contains no oxirane ring in molecular structure.)
982	C032-410-34A	-		Copolymer of bicyclo[2.2.1]hept-2-ene / (bicyclo[2.2.1]hept-5-en-2-yl)methyl acetate (It is limited that the polymer contains no ring-opening polymer.) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
983	C032-410-45A	-		Copolymer of isopropenylbenzene / styrene / phenyl methacrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
984	C032-410-56A	-		Copolymer of acrylic acid / butyl acrylate, which is terminated with 3-sulfanylpropanoic acid
985	C032-410-67A	-		Polycondensation products of [mixture of 4-alkyl(C=8-16, branched chain)phenol, which consists of 4-(4,6,8-trimethylnonan-2-yl)phenol as a major component] / formaldehyde
986	C032-410-89A	-		Copolymer of 2-ethylhexyl acrylate / methyl methacrylate, which contains (2,3-dihydroxypropyl)sulfanyl group at the terminals
987	C032-410-90A	-		Copolymer of acrylic acid / 2-ethylhexyl acrylate, which is terminated with 3-sulfanylpropanoic acid
988	C032-411-03A	-		Reaction products of {reaction products of 2-chloromethyloxirane and [8-(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decan-3-yl]methanol(or [8-(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decan-4-yl]methanol or [9-(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decan-3-yl]methanol)} and sodium hydroxide
989	C032-411-25A	-		Copolymer of ethyl acrylate / 2-ethylhexyl acrylate / N,N-dimethylacrylamide / 4-hydroxybutyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
990	C032-411-36A	-		Polyaddition products of (hydrolysis products of copolymer of ethene / vinyl acetate) / oxepan-2-one (It is limited that the polymer is insoluble in water and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
991	C032-411-47A	-		Hydrogenation products of copolymer of styrene / 2-methylpropene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
992	C032-411-58A	-		Copolymer of 2-ethylhexyl acrylate / 2-(dimethylamino)ethyl methacrylate / 2-hydroxyethyl methacrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
993	C032-411-70A	-		Reaction products of polycondensation products of silicic acid / (reaction products of sodium hydroxide and silicon dioxide) and N-[3-(trihydroxysilyl)propyl]succinamidic acid (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
994	C032-411-81A	-		Reaction products of {polyaddition products of adipohydrazide / ethane-1,2-diamine / [triethylamine salt of polyaddition products of 1,3,5-triazine-2,4,6-triamine / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl)]} and water (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
995	C032-411-92A	-		Polyaddition products of {reaction products of (polycondensation products of adipic acid / terephthalic acid / 3-methylpentane-1,5-diol) and [reaction products of polycondensation products of adipic acid / 3-methylpentane-1,5-diol and sodium 3,5-bis(methoxycarbonyl)benzenesulfonate] and 1,6-diisocyanatohexane} / N-(2-aminoethyl)ethane-1,2-diamine / ethane-1,2-diamine (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
996	C032-412-05A	-		Polyaddition products of {polyaddition products of 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / [polyaddition products of oxirane / 4,4'-(propane-2,2-diyl)diphenol] / bis(isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid} / piperazine (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
997	C032-412-38A	-		Reaction products of addition products of acrylic acid to [reaction products of 1-chloro-2,3-epoxypropane and 4,4'-(3-phenylindane-1,1-diyl)diphenol] and 1,2,3,6-tetrahydrophthalic anhydride and biphenyl-3,3',4,4'-tetracarboxylic dianhydride
998	C032-412-49A	-		4-{4,6-Bis[3-(diethylamino)propylamino]-1,3,5-triazin-2-ylamino}-N-[2-(4,5,6,7-tetrachloro-1,3-dioxoindan-2-yl)quinolin-8-yl]benzenesulfonamide
999	C032-412-50A	-		Copolymer of acrylic acid / 2-ethylhexyl acrylate / cyclohexyl methacrylate / styrene / N-(2-methyl-4-oxopentan-2-yl)acrylamide / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1000	C032-412-61A	-		Copolymer of 2-ethylhexyl acrylate / 2-hydroxyethyl acrylate / 1-vinyl-2-pyrrolidone / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1001	C032-412-72A	-		Addition products of oxiran-2-ylmethyl methacrylate and (copolymer of tricyclo[5.2.1.0(2,6)]decan-8-yl methacrylate / 2-hydroxyethyl methacrylate / benzyl methacrylate / methacrylic acid) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1002	C032-413-07A	-		Polycondensation products of cyclohexane-1,3-diyldimethanamine / [dimer diamine derived by reduction and amination of cyclic and acyclic dimer acid(C=36) which is obtained as dimer of unsaturated fatty acid(C=18) (It is limited that its carboxy group is converted to aminomethyl group.)] / 4,4'-[(propane-2,2-diyl)bis(4,1-phenyleneoxy)]bis(phthalic anhydride) (polyimide only) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1003	C032-413-18A	-		Copolymer of acrylic acid / ethyl acrylate / butyl acrylate / 2-(methacryloyloxy)ethyl hydrogen succinate / 2-methoxyethyl acrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1004	C032-413-63A	-		Aluminum salt of (disproportionation reaction products of rosin)
1005	C032-413-74A	-		Mixture of 2-{[1-(9-butyl-1,1,3,3,5,5,7,7,9,9-decamethylpentasiloxanyl)propan-2-yl]oxy}ethyl methacrylate and 2-[3-(9-butyl-1,1,3,3,5,5,7,7,9,9-decamethylpentasiloxanyl)propoxy]ethyl methacrylate (major component, 95% or more)
1006	C032-413-96A	-		Reaction products of {triethylamine salt of [polyaddition products of (polycondensation products of adipic acid / isophthalic acid / hexane-1,6-diol) / octadecane-1,12-diol / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid]} and water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1007	C032-414-09A	-		Reaction products of (polyaddition products of {triethylamine salt of polyaddition products of (polycondensation products of adipic acid / isophthalic acid / hexane-1,6-diol) / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / [polyaddition products of 4,4'-(propane-2,2-diyl)diphenol / 2-methyloxirane]} / adipohydrazide / ethane-1,2-diamine) and water (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1008	C032-414-10A	-		Reaction products of [polyaddition products of (triethylamine salt of polyaddition products of (polycondensation products of adipic acid / 2,2-dimethylpropane-1,3-diol) / {reaction products of octadecan-1-ol and [polymer of 1,6-diisocyanatohexane, which consists of 1,3,5-tris(6-isocyanatohexyl)-1,3,5-triazinane-2,4,6-trione as a major component]} / 1,3,5-triazine-2,4,6-triamine / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid) / adipohydrazide / ethane-1,2-diamine] and water (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1009	C032-414-21A	-		Polyaddition products of {triethylamine salt of polyaddition products of (polycondensation products of adipic acid / isophthalic acid / hexane-1,6-diol) / 1,3,5-triazine-2,4,6-triamine / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / [polyaddition products of 4,4'-(propane-2,2-diyl)diphenol / 2-methyloxirane]} / adipohydrazide / N-(2-aminoethyl)ethane-1,2-diamine / ethane-1,2-diamine (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1010	C032-414-32A	-		Reaction products of [polyaddition products of (reaction products of {reaction products of adamantan-1-amine and cyclomaltohexaose and [alpha-hydro-omega-hydroxypoly(oxyethylene), which contains carboxy group at the terminals]} and 2-methyloxirane) / oxepan-2-one] and 2-isocyanatoethyl methacrylate (which consists of rotaxane structure as a major component (95% or more)) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1011	C032-414-43A	-		Copolymer of 2-ethylhexyl acrylate / 4-hydroxybutyl acrylate / alpha-methacryloyl-omega-methoxypoly(oxyethylene) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1012	C032-414-54A	-		Copolymer of acrylic acid / 2-(2-ethoxyethoxy)ethyl acrylate / styrene (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1013	C032-414-65A	-		Reaction products of {reaction products of alpha-[2-(allyloxy)-1,1-difluoroethyl]-omega-[2-(allyloxy)-1,1-difluoroethoxy]poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and alpha-[2-(allyloxy)-1,1-difluoroethyl]-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and 2,4,6,8-tetramethylcyclotetrasiloxane} and allyl(trimethoxysilane) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1014	C032-414-76A	-		Reaction products of alpha-(1,1-difluoro-2-hydroxyethyl)-omega-(1,1-difluoro-2-hydroxyethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and {polymer of 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, which consists of 1,3,5-tris[(5-isocyanato-1,3,3-trimethylcyclohexyl)methyl]-1,3,5-triazinane-2,4,6-trione as a major component} and 2-hydroxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1015	C032-414-87A	-		Polycondensation products of alpha-(2-aminopropyl)-omega-(2-aminopropoxy)poly[oxy(methylethylene)]--poly(oxyethylene)--poly[oxy(methylethylene)] / decanedioic acid / 1,1'-(1,3-phenylene)dimethanamine / 1,1'-(1,4-phenylene)dimethanamine (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1016	C032-414-98A	-		Polycondensation products of alpha-(2-aminopropyl)-omega-(2-aminopropoxy)poly(oxypropanediyl)--poly(oxybutane-1,4-diyl)--poly[oxy(methylethylene)] / decanedioic acid / 1,1'-(1,3-phenylene)dimethanamine / 1,1'-(1,4-phenylene)dimethanamine (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1017	C032-415-01A	-		Polyaddition products of {reaction products of acrylic acid and [polycondensation products of 2-(chloromethyl)oxirane / hexane-1,6-diol]} / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / [(hydrogenation products of polymer of buta-1,3-diene), which contains 2-hydroxyethyl group at both terminals] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1018	C032-415-12A	-		Copolymer of ethylstyrene / divinylbenzene / dibenzyl trithiocarbonate / styrene / butyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1019	C032-415-23A	-		Copolymer of acrylamide / oxiran-2-ylmethyl methacrylate / sodium 4-vinylbenzenesulfonate / 2-hydroxypropane-1,3-diyl dimethacrylate(or 3-hydroxypropane-1,2-diyl dimethacrylate) / butyl acrylate / methacrylic acid / methyl methacrylate (It is limited that a number-average molecular weight is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali, and the content of oxiran-2-ylmethyl methacrylate in molecular structure is 6wt% or less.)
1020	C032-415-34A	-		Copolymer of styrene / methacrylic acid / 2-methylidenesuccinic anhydride / methyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1021	C032-601-75A	-		Ethylene 3-chloropropanoate methacrylate
1022	C032-601-86A	-		Polycondensation products of dimethoxy(dimethyl)silane / dimethoxy(methyl)(vinyl)silane, which contains hydroxy group at the terminals
1023	C032-601-97A	-		Condensation products of trimethoxy[3-(oxiran-2-ylmethoxy)propyl]silane and [polycondensation products of dimethoxy(dimethyl)silane / dimethoxy(methyl)(vinyl)silane, which contains hydroxy group at the terminals]
1024	C032-602-00A	-		(Hexyloxy)(trimethyl)silane
1025	C032-602-33A	-		Copolymer of 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl methacrylate / methyl acrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1026	C032-602-44A	-		Polyaddition products of ethylene glycol / [reaction products of polyaddition products of oxepan-2-one and (polycondensation products of dimethyl carbonate / hexane-1,6-diol)] / bis(4-isocyanatophenyl)methane / alpha-hydro-omega-hydroxypoly(oxyethylene) / butan-1-ol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1027	C032-602-55A	-		Esterification products of 2,2-dimethylpropanoyl chloride and (esterification products of cellulose and propionic acid) and 2-naphthoyl chloride (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1028	C032-602-66A	-		Polycondensation products of {reaction products of 2-aminoethanol and [salt of polyaddition products of (polycondensation products of dimethyl carbonate / hexane-1,6-diol) / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid and triethylamine]} / water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1029	C032-602-77A	-		Copolymer of 2-ethylhexyl acrylate / 2-ethylhexyl methacrylate / N,N-dimethylacrylamide / 2-(4-benzoylphenoxy)ethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1030	C032-602-88A	-		Polycondensation products of azepan-2-one / 3-(aminomethyl)-3,5,5-trimethylcyclohexanamine / terephthalic acid (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1031	C032-602-99A	-		Potassium and sodium salt of (copolymer of acrylic acid / styrene / buta-1,3-diene / methacrylic acid, which contains sulfooxy group at the terminals) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1032	C032-603-13A	-		Polyaddition products of oxirane / 6,6'-(9H-fluorene-9,9-diyl)bis(naphthalen-2-ol), which consists of 6-(9-{6-[2-(2-hydroxyethoxy)ethoxy]-2-naphthyl}-9H-fluoren-9-yl)naphthalen-2-ol (or 2,2'-[(9H-fluorene-9,9-diyl)bis(naphthalene-6,2-diyloxy)]diethanol) as a major component (80% or more)
1033	C032-603-24A	-		Reaction products of polyaddition products of 2-[(allyloxy)methyl]oxirane / oxirane / 2-(chloromethyl)oxirane and 1-methyl-1H-imidazole
1034	C032-603-35A	-		{Reaction products of [reaction products of oxirane and biphenyl-2-ol, which consists of 2-(biphenyl-2-yloxy)ethanol as a major component] and 9H-fluoren-9-one}, which consists of 5-(9-{6-[2-(2-hydroxyethoxy)ethoxy]biphenyl-3-yl}-9H-fluoren-9-yl)biphenyl-2-ol (or 2,2'-[(9H-fluorene-9,9-diyl)bis(biphenyl-5,2-diyloxy)]diethanol) as a major component(85% or more)
1035	C032-603-46A	-		Addition products of butan-1-ol and [copolymer of isobutyl methacrylate / 2-ethylhexyl acrylate / cyclohexyl methacrylate / styrene / butyl acrylate / butyl methacrylate / maleic anhydride, of which 2-(tert-butylperoxy)-2-methylpropane (or 2-methyl-2-(tert-pentylperoxy)butane) is used as an initiator] and methanol
1036	C032-603-68A	-		Copolymer of acrylic acid / 2-ethylhexyl acrylate / cyclohexyl methacrylate / butyl methacrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1037	C032-603-79A	-		Copolymer of ethyl acrylate / 2-ethylhexyl acrylate / N,N-dimethylacrylamide / 4-hydroxybutyl acrylate / butyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1038	C032-603-80A	-		Copolymer of acrylic acid / styrene / sodium 2-methylprop-2-ene-1-sulfonate / 2-hydroxyethyl methacrylate / methacrylamide / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in fat-soluble solvent and usual solvent, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1039	C032-603-91A	-		Copolymer of 2-hydroxyethyl methacrylate / methacrylamide / methacrylic acid (It is limited that the polymer is insoluble in fat-soluble solvent and usual solvent, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1040	C032-604-04A	-		Polycondensation products of biphenyl-3,4:3',4'-tetracarboxylic dianhydride / 4,4'-[(propane-2,2-diyl)bis(4,1-phenyleneoxy)]dianiline / benzene-1,2:4,5-tetracarboxylic dianhydride (polyimide only) (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1041	C032-604-15A	-		Hydrogenated polymer of (6E)-7,11-dimethyl-3-methylidenedodeca-1,6,10-triene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1042	C032-604-26A	-		Copolymer of N,N-dimethylacrylamide / dodecyl methacrylate / 2-hydroxyethyl acrylate / butyl acrylate / butyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1043	C032-604-37A	-		Copolymer of styrene / 3-(trimethoxysilyl)propyl methacrylate / 2-hydroxyethyl acrylate / butyl acrylate / hexane-1,6-diyl diacrylate (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1044	C032-604-59A	-		Copolymer of {polyaddition products of 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / 2-hydroxyethyl acrylate / alpha-hydro-omega-hydroxypoly[oxy(methylethylene)/oxypropane-1,3-diyl]} / diisopropyl fumarate / propyl (E)-3-(4-methoxyphenyl)acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1045	C032-604-60A	-		Polymer of diallyl cyclohexane-1,2-dicarboxylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1046	C032-604-71A	-		Copolymer of acrylic acid / ethylene acetoacetate methacrylate / 2-hydroxyethyl methacrylate / tert-butyl methacrylate / N-benzylmaleimide / methyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1047	C032-605-06A	-		Addition products of copolymer of 2-ethylhexyl acrylate / N-(hydroxymethyl)acrylamide / butyl acrylate / maleic anhydride / 2-methylidenesuccinic acid and water (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1048	C032-605-17A	-		Imidation products of {reaction products of [block polymer of (hydrogenated copolymer of isoprene / buta-1,3-diene) and polymer of styrene] and maleic anhydride} and N-phenylbenzene-1,4-diamine (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1049	C032-605-28A	-		Copolymer of butyl acrylate / butyl hydrogen fumarate / 2-methoxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1050	C032-605-39A	-		Polyaddition products of [polyaddition products of bis(isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / alpha-(6-hydroxyhexyl)-omega-hydroxypoly(oxycarbonyloxyhexane-1,6-diyl) / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl) / butane-1,4-diol] / propane-1,2-diamine (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1051	C032-605-40A	-		Reaction products of polyaddition products of adipohydrazide / ethane-1,2-diamine / (polyaddition products of (polycondensation products of terephthalic acid / 3-methylpentane-1,5-diol) / {reaction products of [polyaddition products of 1,6-diisocyanatohexane, which consists of 1,3,5-tris(6-isocyanatohexyl)-1,3,5-triazinane-2,4,6-trione as a major component] and alpha-hydro-omega-methoxypoly(oxyethylene)} / bis(4-isocyanatocyclohexyl)methane / 3-methylpentane-1,5-diol) / 3-(triethoxysilyl)propan-1-amine and water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1052	C032-605-51A	-		Copolymer of acrylic acid / sodium acrylate, of which disodium sulfite is used as a chain transfer agent (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
1053	C032-605-62A	-		Polymer of acrylic acid, of which disodium sulfite is used as a chain transfer agent (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
1054	C032-605-84A	-		Reaction products of 2-(chloromethyl)oxirane and (polycondensation products of biphenyl / phenol / benzene-1,3-diol / formaldehyde)
1055	C032-606-19A	-		Copolymer of 2-ethylhexyl methacrylate / 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl methacrylate / alpha-hydro-omega-(methacryloyloxy)poly(oxyethylene) / alpha-methacryloyl-omega-(methacryloyloxy)poly(oxyethylene), which contains octylsulfanyl group at one terminal
1056	C032-606-20A	-		Imidation products of [imidation products of (reaction products of copolymer of ethene / propene and maleic anhydride) and N-phenyl-1,4-benzenediamine] and (reaction products of N-phenyl-1,4-benzenediamine and formaldehyde) and (polymer of 2-methylprop-1-ene, which contains 2,5-dioxooxolan-3-yl group at the terminals)
1057	C032-606-31A	-		Copolymer of styrene / 4-tert-butoxystyrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1058	C032-606-42A	-		Graft polymerization products of copolymer of ethyl acrylate / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl acrylate / 2-hydroxyethyl acrylate and (copolymer of ethene / propene, which contains sulfanyl group)(main chain) (or block polymer of copolymer of ethyl acrylate / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl acrylate / 2-hydroxyethyl acrylate and (copolymer of ethene / propene, which contains sulfanyl group)) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1059	C032-606-53A	-		Copolymer of 2-hydroxyethyl acrylate / 2-phenoxyethyl acrylate / butyl acrylate / methyl acrylate / 2-methoxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1060	C032-606-64A	-		Polycondensation products of 11-aminoundecanoic acid / decane-1,10-diamine / terephthalic acid (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
1061	C032-606-75A	-		Copolymer of acrylic acid / 2-ethylhexyl acrylate / cyclohexyl methacrylate / styrene / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1062	C032-606-86A	-		Reaction products of bromination products of copolymer of isoprene / 2-methylprop-1-ene and triphenylphosphane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1063	C032-606-97A	-		Copolymer of methacrylic acid / methyl methacrylate, of which 2,2'-dimethyl-2,2'-diazenediyldipropanenitrile is used as an initiator (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1064	C032-607-00A	-		Addition products of anhydro(tri-O-stearoyl)glucitol and (polycondensation products of 1,6-diisocyanatohexane / water) and butan-1-ol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1065	C032-607-11A	-		Imidation products of 1-(2-aminoethyl)imidazolidin-2-one and [esterification products of alkanol(C=8-11, linear chain and branched chain) and (copolymer of dodec-1-ene / maleic anhydride) and butan-1-ol and 2-hexyldecan-1-ol] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
1066	C032-607-22A	-		Copolymer of [(polyaddition products of {reaction products of 2-[(allyloxy)methyl]oxirane and alkanol(C=10-14, branched chain)} / oxirane), which consists of alpha-[1-(alkyl(C=10-14, branched chain)oxy)-3-(allyloxy)propan-2-yl]-omega-hydroxypoly(oxyethylene) as a major component] / (ammonium salt of {sulfuric acid esterification products of [(polyaddition products of {reaction products of 2-[(allyloxy)methyl]oxirane and alkanol(C=10-14, branched chain)} / oxirane), which consists of alpha-[1-(alkyl(C=10-14, branched chain)oxy)-3-(allyloxy)propan-2-yl]-omega-hydroxypoly(oxyethylene) as a major component]}) / 2-ethylhexyl acrylate / styrene / 2,2,6,6-tetramethyl-4-piperidyl methacrylate / 2-hydroxyethyl methacrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
