No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
6341	C000-816-45A	-		"Polyaddition products of [transesterification products of oxepan-2-one and alpha-hydro-omega-(6-hydroxyhexyl)poly(oxycarbonyloxyhexane-1,6-diyl)] / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 2-methylpentane-1,5-diamine (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6342	C001-043-30A	-		"Polyaddition products of addition products of oxirane (addition number 35) to 2,2',2''-nitrilotriethanol / 4-methyl-1,3-phenylene diisocyanate"
6343	C001-143-89A	-		"Polyaddition products of adipohydrazide / [reaction products of (polycondensation products of benzenedicarboxylic acid / 3-methylpentane-1,5-diol), bis(4-isocyanatocyclohexan-1-yl)methane, 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid, 1,3,5-triazine-2,4,6-triyltriamine and 3-(triethoxysilyl)propan-1-ylamine] / ethylenediamine (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
6344	C001-160-78A	-		"Polyaddition products of alkan(C=14,15,16,17,18, normal chain)-1-ylamine / 2-aminoethanol / [polyaddition products of 2-(chloromethyl)oxirane / 4,4'-(propane-2,2-diyl)diphenol] / 2,2'-iminodiethanol / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / octan-1-ylamine (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6345	C001-171-62A	-		"Polyaddition products of alkenyl(C=16,18)amine / alkyl(C=14,16,18)amine / 2-aminoethanol / [polycondensation products of 2-(chloromethyl)oxirane / 4,4'-(propane-2,2-diyl)diphenol] / 2,2'-iminodiethanol / oxiran-2-ylmethyl methacrylate / alpha-(oxiran-2-ylmethyl)-omega-(oxiran-2-ylmethoxy)poly[oxy(methylethylene)] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6346	C001-131-71A	-		"Polyaddition products of alpha-[(3-aminopropan-1-yl)(dimethyl)silyl]-omega-(3-aminopropan-1-yl)poly[oxy(dimethylsilanediyl)] / bis(4-isocyanatocyclohexan-1-yl)methane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6347	C001-120-98A	-		"Polyaddition products of alpha-[amino(methyl)ethyl]-omega-aminopoly[oxy(methylethylene)] /1H,3H-furo[3,4-f]isobenzofuran-1,3,5,7-tetraone / 3,3'-[1,3-phenylenebis(oxy)]dianiline (amic acid only) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6348	C001-147-09A	-		"Polyaddition products of alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane and its potassiumsalt (It is limited that the polymer is insoluble in acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6349	C001-176-84A	-		"Polyaddition products of bis(4-isocyanatocyclohexan-1-yl)methane / (polycondensation products of dimethyl carbonate / hexane-1,6-diol / oxepan-2-one) / 2,2-dimethylpropane-1,3-diol / ethylenediamine / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6350	C001-092-22A	-		"Polyaddition products of bis(4-isocyanatocyclohexan-1-yl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / alpha-hydro-omega-(6-hydroxyhexan-1-yl oxy)poly(n=5-50)(oxyhexane-1,6-diyloxycarbonyl) / water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6351	C001-079-42A	-		"Polyaddition products of bis(4-isocyanatocyclohexan-1-yl)methane / cyclohexane-1,4-diyldimethanol / ethylenediamine / alpha-hydro-omega-[(3-hydroxy-2,2-dimethylpropan-1-yl)oxy]poly(n=3-50)[oxy(2,2-dimethylpropane-1,3-diyl)oxyadipoyl] / alpha-hydro-omega-[(6-hydroxyhexan-1-yl)oxy]poly(n=3-50)(oxyhexane-1,6-diyloxyadipoyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6352	C001-092-44A	-		"Polyaddition products of bis(4-isocyanatophenyl)methane / 2,3-dihydroxypropan-1-yl methacrylate / 1,6-diisocyanatohexane / alpha-hydro-omega-hydroxypoly(oxymethylethylene) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6353	C001-130-80A	-		"Polyaddition products of bis(4-isocyanatophenyl)methane / 2,3-dihydroxypropan-1-yl methacrylate / 8-(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decan-3-ylmethanol / 8-(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decan-4-ylmethanol / 9-(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decan-3-ylmethanol / potassium 2-[N,N-bis(3-butoxy-2-hydroxypropan-1-yl)amino]ethane-1-sulfonate / [polyaddition products of 2-methyloxirane to 4,4'-(propane-2,2-diyl)diphenol] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6354	C001-092-11A	-		"Polyaddition products of butane-1,4-diol / [polyaddition products of oxepan-2-one to ethylene glycol (n=3-50)] / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / alpha-hydro-omega-[(5-hydroxy-3-methylpentan-1-yl)oxy]poly(n=5-50)[oxy(3-methylpentane-1,5-diyl)oxyadipoyl] / water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6355	C001-144-47A	-		"Polyaddition products of butane-1,4-diol / ethylenediamine / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / alpha-hydro-omega-aminopoly(iminoethylene) / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / alpha,alpha'-[propane-2,2-diylbis(1,4-phenylene)]bis[poly(oxyethylene)] / water (crosslinked structure) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6356	C001-138-08A	-		"Polyaddition products of butane-1,4-diol / ethylenediamine / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / alpha-hydro-omega-aminopoly(iminoethylene) / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / water (crosslinked structure) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6357	C001-077-59A	-		"Polyaddition products of butane-1,4-diol / ethylenediamine / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / alpha-hydro-omega-hydroxypoly(n=5-50)(oxybutane-1,4-diyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / water (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6358	C001-086-49A	-		"Polyaddition products of butane-1,4-diol / ethylenediamine / alpha-[6-hydroxyhexan-1-yl (or 5-hydroxypentan-1-yl)]-omega-hydroxypoly(n=3-50)(oxycarbonyloxyhexane-1,6-diyl / oxycarbonyloxypentane-1,5-diyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6359	C000-969-39A	-		"Polyaddition products of copolymer of 2-hydroxyethyl methacrylate / methyl methacrylate and 6,6',6''-(2,4,6-trioxo-1,3,5-triazinane-1,3,5-triyl)tris(hexyl isocyanate), which consist of 3:1 adduct as a major component (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
6360	C000-969-51A	-		"Polyaddition products of copolymer of butan-1-yl methacrylate / 2-hydroxyethyl acrylate and 6,6',6''-(2,4,6-trioxo-1,3,5-triazinane-1,3,5-triyl)tris(hexyl isocyanate), which consist of 3:1 adduct as a major component (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
6361	C000-969-40A	-		"Polyaddition products of copolymer of butan-1-yl methacrylate / 2-hydroxyethyl methacrylate and 6,6',6''-(2,4,6-trioxo-1,3,5-triazinane-1,3,5-triyl)tris(hexyl isocyanate), which consist of 3:1 adduct as a major component (crosslinked structure) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
6362	C001-128-61A	-		"Polyaddition products of cyclobuta[1,2-c:3,4-c']difuran-1,3,4,6(3aH,3bH,6aH,6bH)-tetraone / 2,2'-dimethylbenzidine (polyamic acid only.)"
6363	C000-884-19A	-		"Polyaddition products of ethylene/chlorotrifluoroethylene to copolymer of chlorotrifluoroethylene/1,1-difluoroethylene/allyl carbonate (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)"
6364	C001-079-20A	-		"Polyaddition products of hexane-1,6-diyldiamine / alpha-hydro-omega-hydroxypoly(n=5-50)[oxy(methylethylene)] / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / alpha,alpha'-{(propane-2,2-diyl)di-1,4-phenylene}bis{omega-hydroxypoly(oxyethylene)} / water (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6365	C001-168-18A	-		"Polyaddition products of isobenzofuran-1,3-dione / oxolane-2,5-dione / 2-(2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptan-1-yl)oxirane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6366	C001-163-41A	-		"Polyaddition products of oxepan-2-one to (reaction products of {reaction products of 1-adamantylamine, cyclomaltohexaose and [terminal carboxylated alpha-hydro-omega-hydroxypoly(oxyethylene)]} and 2-methyloxirane) [which consist of rotaxane structure, as a major component (95% or more).] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6367	C000-953-34A	-		"Polyaddition products of oxirane to {reaction products of alkanol(C=10-14, branched) and 1-(allyloxy)-2,3-epoxypropane, which consist of {alpha-[2-(allyloxy)-1-({[alkyl(C=10-14)]oxy}methyl)ethyl]-omega-hydroxypoly(n=1-100)(oxyethylene) as a major component}"
6368	C001-168-85A	-		"Polyaddition products of {addition products of dibutan-1-ylamine to alpha-(oxiran-2-ylmethyl)-omega-(oxiran-2-ylmethoxy)poly[oxy(methylethylene)]} / alpha-(6-hydroxyhexan-1-yl)-omega-hydroxypoly(oxycarbonyloxyhexane-1,6-diyl) / bis(4-isocyanatocyclohexan-1-yl)methane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)"
6369	C001-162-16A	-		"Polyaddition products of {polyaddition products of (polycondensation products of adipic acid / 3-methylpentane-1,5-diol) / [polycondensation products of (polycondensation products of adipic acid / 3-methylpentane-1,5-diol) / 3,5-bis(methoxycarbonyl)benzenesulfonic acid] / 1,6-diisocyanatohexane / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane} / ethylenediamine / N-ethylethylenediamine (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)"
6370	C000-891-94A	-		"Polyadduct of 1,3-bis(1-isocyanato-1-methylethyl)benzene/2-ethyl-2-(hydroxymethyl)-1,3-propanediol (polymerization degree 1-5)"
6371	C001-071-68A	-		"Polyadduct of 3-[perfluoroalkyl(C=7-15)]-1,2-epoxypropane/phthalic anhydride/2,3-epoxypropyl phenyl ether"
6372	C000-895-47A	-		"Polyadduct of {2,2-bis[4-(2,3-epoxypropoxy)phenyl]propane or 1,3-bis{4-[4-(2,3-epoxypropoxy)-alpha,alpha-dimethylbenzyl]phenoxy}-2-propanol} and (condensate of phenol and formaldehyde and dimethylamine) and {adduct of [2-alkyl(C=1-3)imidazole or 2-alkyl(C=1-3)-4-methylimidazole] and 2,3-epoxypropyl phenyl ether} and piperazine"
6373	C001-041-70A	-		"Polybutadiene [.omega.-benzyl-terminated],maleic acid-adducts,esterified with 2-hydroxyethyl methacrylate"
6374	C001-076-35A	-		"Polybutadiene,epoxidized[.omega.-benzyl-terminated],addition compds. with dimethylamine and acrylic acid"
6375	C001-054-46A	-		"Polybutadiene[.omega.-benzyl terminated],addition compds. with malei anhydride,2-hydroxyethyl acrylate-adducts"
6376	C000-850-78A	-		"Polycarbonatepolyol of 1,9-nonanediol and 2-methyl-1,8-octanediol"
6377	C000-831-63A	-		"Polycondendsate of phosgene/4,4'-(3,3,5-trimethylcyclohexylidene)diphenol(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not mote than 1%)"
6378	C000-829-44A	-		"Polycondensate 4,4'-(.alpha.-methylbenzylidene)diphenol/terephthalic acid/isophthalic acid(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6379	C001-040-12A	-		Polycondensate by deethyleneglycolation of bis(2-hydroxyethyl) 2-[(910-dihydro-9-oxa-10-phosphaphenanthren-10-yl)methyl]succinate 10-oxide
6380	C000-878-70A	-		"Polycondensate of (5,5'-bitoluene)-2,2'-diyl diisocyanate(and mixture of 4-methyl-1,3-phenylenediisocyanate) and 1,2,4-benzenetricarboxylic acid 1,2-anhydride (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6381	C001-027-65A	-		"Polycondensate of (E)-but-2-enal, m-cresol, p-cresol, formaldehyde and 2,3,5-trimethylphenol"
6382	C000-835-49A	-		"Polycondensate of (dimethoxy)methyl(p-vinylphenethyl)silane (as a main product of reaction of p-divinylbenzene and dimethoxy(methyl)silane) and octamethylcyclotetrasiloxane (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6383	C000-873-47A	-		"Polycondensate of (diphenylphosphoryl)hydroquinone/ethyleneglycol/terephthalic acid(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6384	C001-002-69A	-		"Polycondensate of (tricyclo[5.2.1.02,6]decane-3,8-diyl)dimethanol, (tricyclo[5.2.1.02,6]decane-3,9-diyl)dimethanol, (tricyclo[5.2.1.02,6]decane-4,8-diyl)dimethanol, 4,4'-(cyclohexane-1,1-diyl)diphenol and diphenyl carbonate (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
6385	C000-868-44A	-		"Polycondensate of .alpha.,.omega.-bis(3-aminopropyl)poly(dimethylsiloxane), biphenyl-2,3:3',4'-tetracarboxylic dianhydride, 3,5-diaminobenzoic acid and 4,4'-[propane-2,2-diylbis(p-phenyleneoxy)]dianiline (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6386	C001-018-42A	-		"Polycondensate of .alpha.-(3-aminopropyldimethylsilyl)poly(dimethylsiloxane), 4,4'-bis[propane-2,2-diylbis(p-phenyleneoxy)]dianiline and 4,4'-sulfonyldiphthalic anhydride (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6387	C000-835-83A	-		"Polycondensate of 1,2,4-benzenetricarboxylic acd/isophthalic acid/addition product of epoxyethane to 4,4'-isopropylidenediphenol(n=2-4)/2,2'-oxydiethanol/terephthalic acid(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6388	C000-874-27A	-		"Polycondensate of 1,2,4-benzenetricarboxylic acid 1,2-anhydride/1,4-cyclohexanedicaboxylic acid/1,4-cyclohexylenedimethanol/poly(1,4-butanediol)( insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6389	C000-831-85A	-		"Polycondensate of 1,2-ethanedithiol/methacrylic acid/p-phenylenebis(methanethiol)( a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6390	C000-861-28A	-		"Polycondensate of 1,4-butanediol/1,4-cyclohexylenedimethanol/2,6-naphthalenedicarboxylic acid/4,4'-(1,3,6,8-tetrahydro-1,3,6,8-tetraoxobenzo[l,m,n][3,8]phenathroline-2,7-diyl)bisbenzoic acid/terephthalic acid (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6391	C000-828-20A	-		"Polycondensate of 1,4-butanediol/2-butene-1,4-diol/dimethyl terephthlate/poly(n=2-4)tetrahydrofuran(a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6392	C000-820-46A	-		"Polycondensate of 1,4-cyclohexanedicarboxylic acid/ethylene glycol/1,6-hexanediol/bis[p-(2-hydroxyethoxy)phenyl] sulfone/isophthalic acid/terephthalic acid (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6393	C000-870-52A	-		"Polycondensate of 1,4-cyclohexylenedimethanol/ethyleneglycol/terephthalic acid(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6394	C000-872-12A	-		"Polycondensate of 12-aminododecanoic acid, dimer acids, .alpha.,.omega.-diaminopoly(oxypropylene) and m-phenylenebis(methylamine) (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6395	C001-019-66A	-		"Polycondensate of 2,2'-dihydroxy-3,3'-[fluorene-9,9-diylbis(p-phenyleneoxy)]dipropyl diacrylate and biphenyl-3,4:3',4'-tetracarboxylic dianhydride"
6396	C001-036-44A	-		"Polycondensate of 2,2-dimethylpropane-1,3-diol, dodecyl(tributyl)phosphonium 3,5-dicarboxybenzenesulfonate, ethane-1,2-diol, fumaric acid, isophthalic acid and terephthalic acid (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
6397	C000-855-56A	-		"Polycondensate of 2,3-epoxypropyl 3-(trimethoxysilyl)propylether/silica(insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6398	C000-822-39A	-		"Polycondensate of 2,3-epoxypropyl methacrylate and A. A is defined as polycondensate of [octadecadienoic acid dimer(C=36)] and B. B is defined as condensate of 1-chloro-2,3-epoxypropane and 4,4'-isopropylidenebis(2,6-dibromophenol) (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6399	C001-012-73A	-		"Polycondensate of 2,6-bis(hydroxymethyl)-4-methylphenol and resorcinol, esterified(mono, di, tetra and pentaester) by 6-diazo-5-oxo-5,6-dihydronaphthalene-1-sulfonic acid and methanesulfonic acid, it consists predominantly of 2,6-bis(2,4-dihydroxybenzyl)-4-methylphenol"
6400	C000-843-37A	-		"Polycondensate of 2,6-dichlorobenzonitrile/2,6-difluorobenzonitrile/resorcinol (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6401	C000-993-70A	-		"Polycondensate of 2-methyloctane-1,8-diamine, nonane-1,9-diamine and terephthalic acid (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6402	C001-007-81A	-		"Polycondensate of 2-naphthol, o-cresol, phenol and [p-phenylenedimethanol or 1,4-bis(methoxymethyl)benzene]"
6403	C001-007-70A	-		"Polycondensate of 2-tert-butyl-4-methylphenol, 2-tert-butyl-5-methylphenol and 4-hydroxybenzaldehyde"
6404	C000-986-39A	-		"Polycondensate of 2-tert-butylbenzene-1,4-diol, m-cresol, formaldehyde and 2,5-dimethylphenol (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6405	C000-993-47A	-		"Polycondensate of 3,3'-(m-phenylenedioxy)dianiline, 3,3'-[oxybis(dimethylsilanediyl)]bis(propylamine) and 4,4'-oxybis(phthalic anhydride) (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6406	C000-867-97A	-		"Polycondensate of 3,3'-[4,4'-(fluorene-9,9-diyl)diphenoxy)]bis(2-hydroxypropyl acrylate), 1,2,3,6-tetrahydrophthalic anhydride and biphenyl-3,4:3',4'-tetracarboxylic dianhydride"
6407	C000-991-98A	-		"Polycondensate of 3,3'-dimethylbiphenyl-4,4'-diyl diisocyanate, 4-methyl-1,3-phenylene diisocyanate and benzene-1,2,4-tricarboxylic acid 1,2-anhydride (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
6408	C001-003-38A	-		"Polycondensate of 3,3'-oxydi(phthalic anhydride), 4,4'-(m-phenylenedioxy)dianiline and .alpha.-(3-aminopropyl)-.omega.-[(3-aminopropyl)(dimethyl)siloxy]poly(n 1-13)(oxysilanediyl) (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
6409	C000-877-45A	-		"Polycondensate of 3,4:3',4'-Biphenyltetracarboxlic dianhydride/4,4'-oxydianiline/phenylenediamine/trimethoxysilylaniline (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6410	C000-865-82A	-		"Polycondensate of 3,5-dichloroaniline/p-dichlorobenzene/sodium sulfide (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, general-purpose solvent, acid and alkali)"
6411	C001-033-26A	-		"Polycondensate of 3-(aminomethyl)-3,5,5-trimethylcyclohexylamine, benzene-1,2,4-tricarboxylic acid 1,2-anhydride and 4,4'-methylenebis(cyclohexylamine) (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6412	C001-026-29A	-		"Polycondensate of 3-(trimethoxysilyl)propylamine, 1,3-bis(2,3-epoxypropoxy)benzene and poly(methoxysilylene)"
6413	C000-851-14A	-		"Polycondensate of 3-[(2-hydroxyethoxy)methylphosphoryl]propionic acid to condensate of ethylene glycol/terephthalic acid (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6414	C001-004-30A	-		"Polycondensate of 3-amino-4-methoxybenzenesulfonic acid (containing 1% or less of component having less than 1,000 of molecular weight)"
6415	C001-029-58A	-		"Polycondensate of 3-aminomethyl-3,5,5-trimethylcyclohexylamine, dodecanedioic acid and dodecano-12-lactam (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6416	C000-850-34A	-		"Polycondensate of 3-aminomethyl-3,5,5-trimethylcyclohexylamine/3-isocyanatomethyl-3,5,5-trimethylcyclohexyl isocyanate/polyalkylene (C=2,4,5,6) carbonate (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6417	C000-821-15A	-		"Polycondensate of 3-aminomethyl-3,5,5-trimethylcyclohexylamine/4,4'-methylenebis(cyclohexyl isocyanate)/polyalkylene(C=2,4,5,6)carbonate (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6418	C000-832-09A	-		"Polycondensate of 4,4'-(.alpha.-methylbenzylidene)diphenol/4,4'-isopropylidenediphenol/isophthalic acid(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6419	C001-006-23A	-		"Polycondensate of 4,4'-(biphenyl-4,4'-diyldioxy)dianiline, (reaction product of 4,4'-carbonyldiphthalic anhydride with 2-hydroxyethyl methacrylate) and 3,3'-(1,1,3,3-tetramethyldisiloxane-1,3-diyl)bis(propylamine) (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
6420	C000-853-85A	-		"Polycondensate of 4,4'-(propane-2,2-diyl)bis(2-methylphenol) and phosgene (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6421	C000-853-74A	-		"Polycondensate of 4,4'-(propane-2,2-diyl)bis(2-methylphenol), 4,4'-(1-phenylethane-1,1-diyl)diphenol and phosgene (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6422	C001-011-26A	-		"Polycondensate of 4,4'-[1,1'-(m-phenylene)dipropane-2,2-diyl]diphenol, phosgene or diphenylcarbonate and 4,4'-(3,3,5-trimethylcyclohexane-1,1-diyl)diphenol (insoluble in water, acid and alkali also containing 1% or less of component having less than 1,000 of molecular weight)"
6423	C000-858-41A	-		"Polycondensate of 4,4'-[isopropylidene-bis(4-phenoxy)]diphthalic anhydride/m-phenylenediamine/3-[3-aminopropylpoly(n=3-20)dimethylsiloxanyl]propylamine(insoluble in water, acid and alkali and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6424	C001-036-88A	-		"Polycondensate of 4,4'-[propane-2,2-diylbis(p-phenyleneoxy)]dianiline, benzene-1,2,4-tricarboxylic acid 1,2-anhydride and 1,3-bis(3-aminopropyl)-1,1,3,3-tetramethyldisiloxane (insoluble in water, acid and alkaline also containing 1% or less of component having less than 1,000 of molecular weight)"
6425	C000-828-31A	-		"Polycondensate of 4,4'-biphenyldiol/4-hydroxybenzoic acid/6-hydroxy-2-naphthoic acid/terephthalic acid(a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali)"
6426	C000-866-17A	-		"Polycondensate of 4,4'-biphenyldiol/bis(p-chlorophenyl) sulfone (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6427	C000-866-06A	-		"Polycondensate of 4,4'-biphenyldiol/bis(p-chlorophenyl) sulfone/hydroquinone (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6428	C000-830-27A	-		"Polycondensate of 4,4'-biphenyldiol/ethylene glycol/p-hydroxybenzoic acid/terephthalic acid (insoluble in water, acid, alkali, and the contents of the component having molecular weight less than 1,000 is not more than 1%)"
6429	C000-826-71A	-		"Polycondensate of 4,4'-biphenyldiol/hydroquinone/p-hydroxybenzoic acid/ isophthalic acid/ terephthalic acid (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, general-purpose solvent, acid and alkali)"
6430	C000-833-34A	-		"Polycondensate of 4,4'-carbonylbisphthalic anhydride/1,4-phenylenediamine/1,2,4,5-benzenetetracarboxylic dianhydride/p,p'-oxybis(aniline) (a number-average molecular weight is not less than 1,000 and polymer is insoluble in water, fat-soluble solvent, general-purpose solvent, acid, and alkali)"
