"3-Quinolinecarboxylic acid, 7-[6-(benzoylmethylamino)-5-methyl-3-pyridinyl]-1-cyclopropyl-1,4-dihydro-8-methyl-4-oxo-, ethyl ester"	"610-204-7"	"446299-90-7"	"100.127.551"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"02-07-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/32028"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.127.551"	
"3-Quinolinecarboxylic acid, 7-bromo-1-cyclopropyl-8-(difluoromethoxy)-1,4-dihydro-4-oxo-, ethyl ester"	"438-080-8"	"194805-07-7"	"100.103.515"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"13-09-2010"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/4821"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.515"	
"3-Quinolinecarboxylic acid, 7-bromo-1-cyclopropyl-8-(difluoromethoxy)-1,4-dihydro-4-oxo-, ethyl ester"	"438-080-8"	"194805-07-7"	"100.103.515"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9945"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.515"	
"3-Quinolinecarboxylic acid, 7-chloro-1-cyclopropyl-1,4-dihydro-8-methyl-4-oxo-, ethyl ester"	"600-496-4"	"103877-51-6"	"100.122.477"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"02-07-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/31880"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.122.477"	
"3-R(-)acetoxy-1-azabicyclo[2.2.2]octane tartrate dihydrate"	"941-989-7"	"-"	"100.236.220"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"16-11-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/21213"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.236.220"	
"3-sec-[C15-18-(branched and linear)-alk-2-enyl]pyrrolidine-2,5-dione"	"701-350-3"	"-"	"100.303.916"	"Active"	"FULL"	"INDIVIDUAL_SUBMISSION"	"≥ 0 to < 10 tonnes"	"0"	"10"	"21-07-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/31391"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.303.916"	
"3-sulfinobenzoic acid"	"416-000-2"	"-"	"100.101.499"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"29-07-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9505"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.101.499"	
"3-tert-butyl-1H-pyrazol-5-amine"	"617-355-8"	"82560-12-1"	"100.128.707"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"03-09-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/26373"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.128.707"	
"3-tert-butyladipic acid"	"233-759-3"	"10347-88-3"	"100.030.678"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 0 to < 10 tonnes"	"0"	"10"	"20-08-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/24235"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.030.678"	
"3-Thiopheneacetic acid, 5-[bis(2-methoxy-2-oxoethyl)amino]-4-cyano-2-(methoxycarbonyl)-, methyl ester"	"451-540-2"	"674773-13-8"	"100.104.296"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"26-10-2009"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/1349"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.296"	
"3-Thiopheneacetic acid, 5-[bis(2-methoxy-2-oxoethyl)amino]-4-cyano-2-(methoxycarbonyl)-, methyl ester"	"451-540-2"	"674773-13-8"	"100.104.296"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"26-06-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9079"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.296"	
"3-Thiopheneacetic acid, 5-amino-4-cyano-2-(methoxycarbonyl)-, methyl ester"	"614-070-0"	"674773-12-7"	"100.117.016"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"03-05-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7465"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.117.016"	
"3-Thiophenebutanol, 2,5-dihydro-.alpha.,.alpha.-dimethyl-, 1,1-dioxide"	"601-262-4"	"1135-22-4"	"100.122.768"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"13-12-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/1854"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.122.768"	
"3-Thiophenecarbonitrile, 2-amino-4,5-dimethyl-"	"610-309-8"	"4651-94-9"	"100.119.022"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"02-10-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6009"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.119.022"	
"3-Thiophenecarbonitrile, 2-amino-5-methyl-"	"604-082-4"	"138564-58-6"	"100.106.809"	"Cease Manufacture"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Cease manufacture"	"27-04-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/11646"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.106.809"	
"3-Thiophenecarboxylic acid, 4,5-dimethyl-, methyl ester"	"604-481-3"	"14559-13-8"	"100.112.272"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"03-10-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7925"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.112.272"	
"3-Thiophenecarboxylic acid, 4,5-dimethyl-2-(trimethylsilyl)-"	"605-753-4"	"175217-23-9"	"100.125.085"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"07-10-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6499"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.125.085"	
"3-Thiophenecarboxylic acid, 4-(aminosulfonyl)-5-methyl-, methyl ester"	"480-430-7"	"317815-81-9"	"100.105.305"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"16-09-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13567"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.105.305"	
"3-Thiophenecarboxylic acid, 4-(isocyanatosulfonyl)-5-methyl-, methyl ester"	"618-297-6"	"897671-34-0"	"100.118.563"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"11-06-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13349"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.118.563"	
"3-Thiophenecarboxylic acid, 4-amino-5-methyl-, methyl ester, hydrochloride (1:1)"	"929-732-7"	"66319-02-6"	"100.122.991"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"21-02-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12486"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.122.991"	
"3-Thiophenecarboxylic acid, tetrahydro-5-methyl-4-oxo-, methyl ester"	"619-801-7"	"66319-07-1"	"100.111.340"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"08-01-2014"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/5432"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.111.340"	
"3-tridecyloxy-propyl-ammonium 9-octadecenoate"	"418-990-1"	"778577-53-0"	"100.101.777"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"15-12-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9844"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.101.777"	
"3-trimethoxysilylpropane-1-thiol"	"224-588-5"	"4420-74-0"	"100.022.354"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"14-12-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/23529"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.022.354"	
"3-trimethoxysilylpropyl methacrylate"	"219-785-8"	"2530-85-0"	"100.017.987"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1000 to < 10000 tonnes"	"1000"	"10000"	"29-06-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/15277"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.017.987"	
"3-{2-[2-(3-azaniumylpropoxy)ethoxy]ethoxy}propan-1-aminium di[(2Z)-3-carboxyprop-2-enoate]"	"818-033-1"	"1629579-82-3"	"100.252.395"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"13-04-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/25988"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.252.395"	
"3-{3-[(3,5,5-trimethylhexanoyl)oxy]-2,2-bis({[(3,5,5-trimethylhexanoyl)oxy]methyl})propoxy}-2,2-bis({[(3,5,5-trimethylhexanoyl)oxy]methyl})propyl 3,5,5-trimethylhexanoate"	"453-460-3"	"-"	"100.104.377"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"24-06-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19670"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.377"	
"3-{3-[(3,5,5-trimethylhexanoyl)oxy]-2,2-bis({[(3,5,5-trimethylhexanoyl)oxy]methyl})propoxy}-2,2-bis({[(3,5,5-trimethylhexanoyl)oxy]methyl})propyl 3,5,5-trimethylhexanoate"	"453-460-3"	"-"	"100.104.377"	"Active"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Tonnage data confidential"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/8728"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.377"	
"3-{5-[3-(4-{1-[3-(dimethylammonio)propyl]-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridylazo}benzamido)phenylazo]-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl}propyl(dimethyl)ammonium di(acetate);3-{5-[4-(3-{1,6-dihydro-2-hydroxy-4-methyl-1-[3-(methylammonio)propyl]-6-oxo-3-pyridylazo}benzamido]phenylazo]-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl}propyl(dimethyl)ammonium di(acetate);reaction mass of: 3-{5-[3-(4-{1,6-dihydro-2-hydroxy-4-methyl-1-[3-(methylammonio)propyl]-6-oxo-3-pyridylazo}benzamido)phenylazo]-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl}propyl(methyl)ammonium di(acetate)"	"431-440-5"	"-"	"100.102.974"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"18-10-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30126"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.974"	
"3-{5-[3-(4-{1-[3-(dimethylammonio)propyl]-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridylazo}benzamido)phenylazo]-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl}propyl(dimethyl)ammonium di(acetate);3-{5-[4-(3-{1,6-dihydro-2-hydroxy-4-methyl-1-[3-(methylammonio)propyl]-6-oxo-3-pyridylazo}benzamido]phenylazo]-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl}propyl(dimethyl)ammonium di(acetate);reaction mass of: 3-{5-[3-(4-{1,6-dihydro-2-hydroxy-4-methyl-1-[3-(methylammonio)propyl]-6-oxo-3-pyridylazo}benzamido)phenylazo]-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl}propyl(methyl)ammonium di(acetate)"	"431-440-5"	"-"	"100.102.974"	"Cease Manufacture"	"NONS"	"JOINT_SUBMISSION"	"Cease manufacture"	"15-12-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9274"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.974"	
"3-{[(2,4)and(2,5)and(2,6)-dimethylphenyl]and[(2-ethylphenyl)]}-1-{[(2,4)and(2,5)and(2,6)-dimethylphenyl]and[(2-ethylphenyl)]}guanidinium m-[[p-anilinophenyl]azo]benzenesulfonate"	"941-492-5"	"-"	"100.234.840"	"Active"	"FULL"	"INDIVIDUAL_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"09-04-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6873"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.234.840"	
"3-{[2-cyano-2-(diphenylmethylidene)acetyl]oxy}-2,2-bis({[2-cyano-2-(diphenylmethylidene)acetyl]oxy}methyl)propyl 2-cyano-3,3-diphenylprop-2-enoate"	"429-160-3"	"178671-58-4"	"100.102.752"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 tonnes"	"100"	"04-03-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/15648"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.752"	
"3-{[3-(C10-16-oxy)propyl]amino}propan-1-aminium acetate"	"-"	"-"	"100.234.184"	"Active"	"FULL"	"INDIVIDUAL_SUBMISSION"	"≥ 0 to < 10 tonnes"	"0"	"10"	"05-04-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/33381"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.234.184"	
"3-{[alkyl(dimethyl)silyl]substituted}estratetraen-17-one"	"-"	"-"	"100.282.824"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"06-11-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30613"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.282.824"	
"3-{[Alkyl(dimethyl)silyl]substituted}estratrien-17-one"	"-"	"-"	"100.282.822"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"06-11-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30614"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.282.822"	
"3-{[tert-butyl(diakyl)silyl]oxy}-17-[(triakylsilyl)oxy]estratrienediol"	"-"	"-"	"100.283.889"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"06-11-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/31780"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.283.889"	
"3-α,12-α-dihydroxy-5-β-cholan-24-oic acid"	"201-478-5"	"83-44-3"	"100.001.344"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"24-05-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/24692"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.001.344"	
"3-α-hydroxy-7-oxo-5-β-cholan-24-oic acid"	"225-083-2"	"4651-67-6"	"100.022.803"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1000 to < 10000 tonnes"	"1000"	"10000"	"10-10-2014"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/5428"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.022.803"	
"3-α-hydroxy-7-oxo-5-β-cholan-24-oic acid"	"225-083-2"	"4651-67-6"	"100.022.803"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"28-11-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/21228"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.022.803"	
"3-β-hydroxy-5-α-androstan-17-one"	"207-563-3"	"481-29-8"	"100.006.877"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"23-07-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/11686"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.006.877"	
"350CD0001"	"436-940-7"	"-"	"100.103.454"	"Cease Manufacture"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/4519"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.454"	
"3940W92"	"425-610-8"	"-"	"100.102.407"	"Active"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Tonnage data confidential"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/3628"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.407"	
"3a,4,4a,5,8,8a,9,9a-octahydro-4,9:5,8-dimethano-1H-benz[f]indene"	"230-512-1"	"7158-25-0"	"100.027.739"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"19-12-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30600"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.027.739"	
"3a,4,5,6,7,7a-hexahydro-4,7-methano-1H-indene"	"224-778-8"	"4488-57-7"	"100.022.527"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1000 to < 10000 tonnes"	"1000"	"10000"	"29-10-2010"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12608"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.022.527"	
"3a,4,5,6,7,7a-hexahydro-4,7-methano-1H-indenyl propionate"	"272-805-7"	"68912-13-0"	"100.066.167"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1000 to < 10000 tonnes"	"1000"	"10000"	"04-03-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13493"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.066.167"	
"3a,4,5,6,7,7a-hexahydro-4,7-methanoinden-6-yl acetate"	"226-501-6"	"5413-60-5"	"100.024.092"	"Cease Manufacture"	"FULL"	"JOINT_SUBMISSION"	"Cease manufacture"	"23-07-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/8567"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.024.092"	
"3a,4,5,6,7,7a-hexahydro-5-methoxy-4,7-methano-1H-indene"	"258-296-4"	"53018-24-9"	"100.052.980"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"11-12-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/27468"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.052.980"	
"3a,4,7,7a-tetrahydro-4,7-methanoindene"	"201-052-9"	"77-73-6"	"100.000.958"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100000 to < 1000000 tonnes"	"100000"	"1000000"	"01-07-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/15412"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.000.958"	
"3G3 RESIN"	"443-110-8"	"-"	"100.103.865"	"Cease Manufacture"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/2957"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.865"	
"3H-1,2,4-Triazol-3-one, 2,4-dihydro-4-methyl-5-propoxy-"	"809-941-9"	"145027-96-9"	"100.237.858"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"18-05-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6349"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.237.858"	
"3H-1,2,4-Triazol-3-one, 2,4-dihydro-5-methoxy-4-methyl-"	"619-590-1"	"135302-13-5"	"100.107.867"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"24-04-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12693"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.107.867"	
"3H-1,2,4-Triazol-3-one, 4-amino-2,4-dihydro-5-(1-methylethyl)-"	"689-404-1"	"96240-10-7"	"100.216.283"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"25-08-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/8136"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.216.283"	
"3H-1,2,4-Triazol-3-one, 4-amino-2,4-dihydro-5-(1-methylethyl)-"	"689-404-1"	"96240-10-7"	"100.216.283"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"11-06-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/32476"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.216.283"	
"3H-1,2,4-Triazole-3-thione, 4-(4-cyclopropyl-1-naphthalenyl)-2,4-dihydro-"	"943-285-5"	"1533519-84-4"	"100.243.091"	"Cease Manufacture"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Cease manufacture"	"27-04-2016"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/17329"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.243.091"	
"3H-1,4-Benzodiazepine-2-acetic acid, 7-chloro-5-(2-fluorophenyl)-α-(hydroxyimino)-, ethyl ester"	"616-438-6"	"77132-89-9"	"100.110.205"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"15-02-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22536"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.110.205"	
"3H-3a,6-Methano-2,1-benzisothiazole, 4,5,6,7-tetrahydro-8,8-dimethyl-, 2,2-dioxide, (3aR,6S)-"	"621-464-6"	"107869-45-4"	"100.150.314"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"04-06-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7156"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.150.314"	
"3H-[1,3]oxazolo[4,5-b]pyridin-2-one"	"676-201-8"	"60832-72-6"	"100.201.417"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"09-03-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30705"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.201.417"	
"3H-Carbazol-3-one, 1,2,4,9-tetrahydro-"	"610-619-3"	"51145-61-0"	"100.112.950"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"13-02-2016"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/17008"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.112.950"	
"3H-Indolium, 1-butyl-2-[2-[3-[2-(1-butyl-1,3-dihydro-3,3-dimethyl-2H-indol-2-ylidene)ethylidene]-2-(1H-1,2,4-triazol-1-yl)-1-cyclohexen-1-yl]ethenyl]-3,3-dimethyl-, tetrafluoroborate(1-) (1:1)"	"809-935-6"	"494762-23-1"	"100.237.830"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"18-05-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7221"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.237.830"	
"3H-Indolium, 2-[2-[2-chloro-3-[2-(1,3-dihydro-1,3,3-trimethyl-2H-indol-2-ylidene)ethylidene]-1-cyclohexen-1-yl]ethenyl]-1,3,3-trimethyl-, bromide (1:1)"	"428-300-0"	"212964-63-1"	"100.102.668"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13059"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.668"	
"3H-Pyrazol-3-one, 2,4-dihydro-5-methyl-2-phenyl-, 4-[(4-C7-17-branched alkylphenyl)azo] derivs."	"307-585-4"	"97660-72-5"	"100.097.759"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"26-06-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/21936"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.097.759"	
"3H-Pyrazolo[1,5-b][1,2,4]triazole, 6-(1,1-dimethylethyl)-2-(4-nitrophenyl)-"	"936-956-9"	"152828-24-5"	"100.219.120"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"15-03-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19304"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.219.120"	
"3M (TM) SPECIALTY GAS PFG-3480"	"440-180-1"	"-"	"100.103.669"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"14-03-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9486"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.669"	
"3α,7ß-diformyloxy-5ß-cholan-24-oic-acid"	"828-105-4"	"6159-50-8"	"100.263.602"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"05-09-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/26749"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.263.602"	
"3α,7α-dihydroxy-12-oxo-5β-cholan-24-oic acid"	"219-542-6"	"2458-08-4"	"100.017.766"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"22-03-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12017"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.017.766"	
"3β,21-dihydroxy-16α-methylpregn-5-en-20-one 21-acetate"	"214-633-7"	"1173-09-7"	"100.013.303"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"04-03-2016"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/17173"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.013.303"	
"3β,21-dihydroxy-2'-methyl-16β-5'H-pregn-5-eno[17,16-d]oxazol-20-one 21-acetate"	"289-006-4"	"85959-16-6"	"100.080.886"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"23-01-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22080"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.080.886"	
"3β-hydroxy-2'-methyl-16β-5'H-pregn-5-eno[17,16-d]oxazol-20-one"	"237-845-1"	"14022-55-0"	"100.034.391"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"15-02-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22330"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.034.391"	
"3β-hydroxyandrost-5-en-17-one acetate"	"212-714-1"	"853-23-6"	"100.011.559"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"12-04-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/27602"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.011.559"	
